<TICKER>,<DATE>,<OPEN_TAR>,<HIGH_TAR>,<LOW_TAR>,<CLOSE_TAR>,<VOL_TAR>,<OPEN_DEP1>,<HIGH_DEP1>,<LOW_DEP1>,<CLOSE_DEP1>
SBER,20100722,80.9900000,84.0500000,80.8100000,83.9300000,239318525,30.4059000,30.4059000,30.4059000,30.4059000
SBER,20100723,84.0000000,84.2000000,82.3600000,83.0100000,209165213,30.5205000,30.5205000,30.5205000,30.5205000
SBER,20100726,84.1100000,84.7200000,83.1000000,84.1900000,168546779,30.3839000,30.3839000,30.3839000,30.3839000
SBER,20100727,84.2200000,85.7400000,83.5500000,84.6200000,209242717,30.3006000,30.3006000,30.3006000,30.3006000
SBER,20100728,84.9000000,85.6000000,83.8100000,84.2800000,193767068,30.2391000,30.2391000,30.2391000,30.2391000
SBER,20100729,84.5100000,86.7000000,84.2100000,86.5800000,164976895,30.2066000,30.2066000,30.2066000,30.2066000
SBER,20100730,85.8900000,86.1700000,83.1000000,84.5600000,180324601,30.2173000,30.2173000,30.2173000,30.2173000
SBER,20100802,85.4000000,86.8400000,85.3900000,86.5800000,157237778,30.1869000,30.1869000,30.1869000,30.1869000
SBER,20100803,86.8500000,86.9000000,85.4300000,85.8400000,137070522,30.1861000,30.1861000,30.1861000,30.1861000
SBER,20100804,85.4400000,86.7300000,84.6000000,85.8400000,166833439,29.9681000,29.9681000,29.9681000,29.9681000
SBER,20100805,85.9100000,86.1900000,83.9300000,84.3000000,160989689,29.7958000,29.7958000,29.7958000,29.7958000
SBER,20100806,84.7900000,84.9800000,82.4600000,82.8300000,146529445,29.8633000,29.8633000,29.8633000,29.8633000
SBER,20100809,83.5000000,84.2000000,83.0600000,83.6800000,103287373,29.8312000,29.8312000,29.8312000,29.8312000
SBER,20100810,83.1000000,83.2800000,81.6200000,82.8000000,132671065,29.8186000,29.8186000,29.8186000,29.8186000
SBER,20100811,81.9500000,82.2300000,80.5200000,80.9300000,141426303,30.0239000,30.0239000,30.0239000,30.0239000
SBER,20100812,80.2800000,81.6800000,79.8400000,80.9200000,173871830,30.2050000,30.2050000,30.2050000,30.2050000
SBER,20100813,82.0100000,82.2800000,79.9200000,80.7100000,159362438,30.4493000,30.4493000,30.4493000,30.4493000
SBER,20100816,81.1600000,81.3900000,79.0100000,79.9700000,155632974,30.4199000,30.4199000,30.4199000,30.4199000
SBER,20100817,80.4000000,81.4700000,79.8800000,81.2600000,151110456,30.5199000,30.5199000,30.5199000,30.5199000
SBER,20100818,81.1600000,81.2600000,79.8100000,80.6000000,133566044,30.4514000,30.4514000,30.4514000,30.4514000
SBER,20100819,81.1500000,81.7500000,79.3100000,79.4000000,164717210,30.4257000,30.4257000,30.4257000,30.4257000
SBER,20100820,79.3900000,79.9200000,78.0400000,78.3700000,152264492,30.4636000,30.4636000,30.4636000,30.4636000
SBER,20100823,78.4900000,78.9600000,77.2700000,77.9500000,149805508,30.5099000,30.5099000,30.5099000,30.5099000
SBER,20100824,77.4000000,77.4100000,75.2000000,75.4000000,178252851,30.6041000,30.6041000,30.6041000,30.6041000
SBER,20100825,75.2000000,76.4500000,73.5500000,73.9900000,223856574,30.7559000,30.7559000,30.7559000,30.7559000
SBER,20100826,74.9800000,76.7500000,74.5500000,76.6200000,246551462,30.8958000,30.8958000,30.8958000,30.8958000
SBER,20100827,76.0500000,77.3500000,75.2500000,77.0100000,219012614,30.8227000,30.8227000,30.8227000,30.8227000
SBER,20100830,78.0000000,78.1700000,77.1100000,77.3000000,114745637,30.6969000,30.6969000,30.6969000,30.6969000
SBER,20100831,76.0300000,78.4500000,75.7200000,78.3100000,155335410,30.6640000,30.6640000,30.6640000,30.6640000
SBER,20100901,78.5500000,80.5600000,77.6000000,80.4200000,187977718,30.8669000,30.8669000,30.8669000,30.8669000
SBER,20100902,80.4400000,81.2500000,79.9400000,80.6300000,165630262,30.8001000,30.8001000,30.8001000,30.8001000
SBER,20100903,80.7000000,82.3500000,80.2700000,81.7200000,172140080,30.6858000,30.6858000,30.6858000,30.6858000
SBER,20100906,82.1100000,82.4000000,81.5600000,81.7400000,60558474,30.6922000,30.6922000,30.6922000,30.6922000
SBER,20100907,81.3900000,81.4000000,79.7700000,79.9500000,132388734,30.5771000,30.5771000,30.5771000,30.5771000
SBER,20100908,79.6600000,82.3100000,79.4200000,82.1800000,210469915,30.7319000,30.7319000,30.7319000,30.7319000
SBER,20100909,82.0500000,84.5000000,81.9900000,83.6600000,217850068,30.8873000,30.8873000,30.8873000,30.8873000
SBER,20100910,83.3700000,84.1900000,82.7300000,83.3600000,130419823,30.8801000,30.8801000,30.8801000,30.8801000
SBER,20100913,84.5500000,85.1600000,84.4500000,84.5900000,138914273,30.8937000,30.8937000,30.8937000,30.8937000
SBER,20100914,84.2500000,85.8600000,84.0000000,84.5000000,210389382,30.6831000,30.6831000,30.6831000,30.6831000
SBER,20100915,84.2300000,84.6700000,83.3700000,84.4500000,158521119,30.7049000,30.7049000,30.7049000,30.7049000
SBER,20100916,84.0000000,84.8000000,82.8300000,83.0000000,161423269,30.7407000,30.7407000,30.7407000,30.7407000
SBER,20100917,83.7200000,84.1000000,82.0500000,82.1500000,125449121,31.0223000,31.0223000,31.0223000,31.0223000
SBER,20100920,82.5000000,83.4300000,81.6500000,83.3700000,124879746,31.0826000,31.0826000,31.0826000,31.0826000
SBER,20100921,83.5100000,84.3200000,83.1400000,83.8400000,100222378,30.9809000,30.9809000,30.9809000,30.9809000
SBER,20100922,83.8700000,83.8900000,82.5000000,82.7300000,137378603,31.0814000,31.0814000,31.0814000,31.0814000
SBER,20100923,82.8500000,84.3700000,82.6600000,84.3000000,165787170,30.9826000,30.9826000,30.9826000,30.9826000
SBER,20100924,83.8900000,85.0000000,83.6200000,84.8100000,146043704,31.0031000,31.0031000,31.0031000,31.0031000
SBER,20100927,85.2600000,85.4400000,83.4100000,83.6600000,124405263,30.9480000,30.9480000,30.9480000,30.9480000
SBER,20100928,83.2600000,83.9500000,82.5400000,83.0600000,125459622,30.6119000,30.6119000,30.6119000,30.6119000
SBER,20100929,83.4600000,84.6200000,83.2700000,83.9000000,135735995,30.6013000,30.6013000,30.6013000,30.6013000
SBER,20100930,83.6900000,86.1500000,83.6100000,86.0800000,156733139,30.4030000,30.4030000,30.4030000,30.4030000
SBER,20101001,85.9400000,89.9200000,85.7200000,89.0900000,332429890,30.5126000,30.5126000,30.5126000,30.5126000
SBER,20101004,89.3000000,90.7700000,88.9500000,89.8800000,194032721,30.5094000,30.5094000,30.5094000,30.5094000
SBER,20101005,89.8000000,92.0500000,89.4200000,91.9700000,198775753,30.4960000,30.4960000,30.4960000,30.4960000
SBER,20101006,92.5200000,92.9900000,90.7100000,91.2000000,210406027,30.4360000,30.4360000,30.4360000,30.4360000
SBER,20101007,91.4100000,91.7200000,90.0900000,90.4000000,145137617,29.8929000,29.8929000,29.8929000,29.8929000
SBER,20101008,90.2200000,90.5700000,89.1500000,90.5000000,125230555,29.6334000,29.6334000,29.6334000,29.6334000
SBER,20101011,90.9800000,91.8000000,90.9100000,91.7400000,64277589,29.9086000,29.9086000,29.9086000,29.9086000
SBER,20101012,90.8900000,91.3800000,90.0700000,90.9000000,129917836,29.8317000,29.8317000,29.8317000,29.8317000
SBER,20101013,91.6200000,92.5400000,90.7300000,91.3000000,224207640,30.0763000,30.0763000,30.0763000,30.0763000
SBER,20101014,91.8000000,92.4700000,90.9400000,91.4700000,174581744,30.1269000,30.1269000,30.1269000,30.1269000
SBER,20101015,91.2100000,92.5300000,90.5400000,92.5300000,167096115,29.9315000,29.9315000,29.9315000,29.9315000
SBER,20101018,92.0000000,95.1000000,91.7400000,94.9600000,226732208,30.1243000,30.1243000,30.1243000,30.1243000
SBER,20101019,95.0800000,97.3500000,94.9100000,95.3700000,258771507,30.5237000,30.5237000,30.5237000,30.5237000
SBER,20101020,94.9600000,97.8200000,94.6500000,97.7000000,205862977,30.4151000,30.4151000,30.4151000,30.4151000
SBER,20101021,97.8700000,103.5000000,97.4500000,103.3100000,384367907,30.7968000,30.7968000,30.7968000,30.7968000
SBER,20101022,103.4000000,104.4400000,101.3000000,101.9000000,240038898,30.7348000,30.7348000,30.7348000,30.7348000
SBER,20101025,103.5000000,104.2000000,102.2200000,102.3000000,131972417,30.4977000,30.4977000,30.4977000,30.4977000
SBER,20101026,102.0000000,102.3400000,99.7900000,101.4200000,156315853,30.2258000,30.2258000,30.2258000,30.2258000
SBER,20101027,101.2000000,101.4400000,99.6700000,99.7200000,138528539,30.4000000,30.4000000,30.4000000,30.4000000
SBER,20101028,100.4000000,101.0900000,99.1600000,99.3500000,150956117,30.5682000,30.5682000,30.5682000,30.5682000
SBER,20101029,99.0700000,101.8700000,98.3500000,101.3600000,170649901,30.6786000,30.6786000,30.6786000,30.6786000
SBER,20101101,102.3400000,103.0600000,101.6100000,101.8500000,145458267,30.7821000,30.7821000,30.7821000,30.7821000
SBER,20101102,102.1000000,103.3500000,101.7300000,102.3500000,97340376,30.7738000,30.7738000,30.7738000,30.7738000
SBER,20101103,102.5900000,103.7500000,102.3800000,103.3000000,98225650,30.7941000,30.7941000,30.7941000,30.7941000
SBER,20101108,105.5800000,106.4700000,103.7600000,103.9500000,156520399,30.7709000,30.7709000,30.7709000,30.7709000
SBER,20101109,103.7500000,105.0800000,103.0700000,103.5900000,155664250,30.8029000,30.8029000,30.8029000,30.8029000
SBER,20101110,102.9700000,103.5700000,100.2000000,100.4400000,215013743,30.8612000,30.8612000,30.8612000,30.8612000
SBER,20101111,101.3800000,101.4400000,97.5300000,98.4000000,233655844,30.6925000,30.6925000,30.6925000,30.6925000
SBER,20101112,97.1100000,98.4300000,95.8600000,97.9400000,233233020,30.5107000,30.5107000,30.5107000,30.5107000
SBER,20101113,97.3600000,97.8700000,97.0500000,97.8000000,24060330,30.7722000,30.7722000,30.7722000,30.7722000
SBER,20101115,98.1500000,99.5100000,97.5200000,99.2000000,145037988,30.8414000,30.8414000,30.8414000,30.8414000
SBER,20101116,98.2300000,98.3300000,95.0200000,95.2600000,243007245,30.8632000,30.8632000,30.8632000,30.8632000
SBER,20101117,94.8000000,97.5500000,94.7700000,97.2000000,278978860,31.0560000,31.0560000,31.0560000,31.0560000
SBER,20101118,98.2100000,99.7100000,97.9600000,99.6600000,224809066,31.3487000,31.3487000,31.3487000,31.3487000
SBER,20101119,99.7600000,99.9300000,97.7700000,98.7000000,170893376,31.1999000,31.1999000,31.1999000,31.1999000
SBER,20101122,99.7300000,100.7100000,98.9000000,99.1500000,168054538,30.9490000,30.9490000,30.9490000,30.9490000
SBER,20101123,98.3100000,99.3400000,97.3500000,98.5000000,221415906,30.9950000,30.9950000,30.9950000,30.9950000
SBER,20101124,98.9500000,101.5500000,97.6700000,101.3100000,219105320,31.2642000,31.2642000,31.2642000,31.2642000
SBER,20101125,101.4100000,103.1000000,100.7800000,102.6000000,173769896,31.2929000,31.2929000,31.2929000,31.2929000
SBER,20101126,102.0000000,102.3900000,99.9500000,101.3600000,175651899,31.2842000,31.2842000,31.2842000,31.2842000
SBER,20101129,102.2600000,103.0100000,100.3800000,100.7100000,163566614,31.3539000,31.3539000,31.3539000,31.3539000
SBER,20101130,101.0100000,101.9500000,99.6200000,101.5100000,161577920,31.3061000,31.3061000,31.3061000,31.3061000
SBER,20101201,102.1200000,103.7700000,101.6600000,103.3400000,167721162,31.3335000,31.3335000,31.3335000,31.3335000
SBER,20101202,103.9900000,104.3100000,101.6000000,103.6400000,226749029,31.4555000,31.4555000,31.4555000,31.4555000
SBER,20101203,103.7500000,104.0000000,102.0800000,103.0300000,174973698,31.3518000,31.3518000,31.3518000,31.3518000
SBER,20101206,103.4200000,105.9300000,102.9500000,105.5600000,251853987,31.2641000,31.2641000,31.2641000,31.2641000
SBER,20101207,106.0100000,108.3000000,105.7300000,107.3700000,248860093,31.2867000,31.2867000,31.2867000,31.2867000
SBER,20101208,106.5500000,108.9000000,104.6500000,104.6700000,276492126,31.2238000,31.2238000,31.2238000,31.2238000
SBER,20101209,106.0100000,106.2600000,104.5000000,104.6300000,204222797,31.2430000,31.2430000,31.2430000,31.2430000
SBER,20101210,104.8700000,105.5900000,103.9500000,104.9200000,109932430,30.9831000,30.9831000,30.9831000,30.9831000
SBER,20101213,105.8000000,107.9900000,105.4800000,107.4500000,136601988,30.8604000,30.8604000,30.8604000,30.8604000
SBER,20101214,107.1700000,108.1000000,106.3100000,107.2500000,149054219,30.9006000,30.9006000,30.9006000,30.9006000
SBER,20101215,106.9900000,108.2500000,105.9400000,107.7000000,159641413,30.7447000,30.7447000,30.7447000,30.7447000
SBER,20101216,107.0000000,107.9600000,106.0000000,106.3000000,114366204,30.7199000,30.7199000,30.7199000,30.7199000
SBER,20101217,106.8100000,107.1700000,105.4400000,105.7000000,90511802,30.7528000,30.7528000,30.7528000,30.7528000
SBER,20101220,105.4900000,106.4000000,105.1100000,105.6000000,95504751,30.6682000,30.6682000,30.6682000,30.6682000
SBER,20101221,106.1700000,106.8400000,105.7100000,106.8000000,87083986,30.7746000,30.7746000,30.7746000,30.7746000
SBER,20101222,106.9500000,107.6400000,106.6600000,106.7800000,73835745,30.7188000,30.7188000,30.7188000,30.7188000
SBER,20101223,107.0100000,107.2500000,106.5200000,106.9900000,42710368,30.7187000,30.7187000,30.7187000,30.7187000
SBER,20101224,107.0700000,107.2000000,106.0200000,106.2300000,34252423,30.5922000,30.5922000,30.5922000,30.5922000
SBER,20101227,106.2500000,106.3900000,105.0100000,105.1200000,41752690,30.5778000,30.5778000,30.5778000,30.5778000
SBER,20101228,105.3600000,105.6000000,104.3700000,104.4700000,59869796,30.4495000,30.4495000,30.4495000,30.4495000
SBER,20101229,104.8300000,105.0600000,103.2500000,104.3500000,65831554,30.2720000,30.2720000,30.2720000,30.2720000
SBER,20101230,104.3800000,104.6800000,103.5000000,104.1800000,54011898,30.3592000,30.3592000,30.3592000,30.3592000
SBER,20110111,104.9900000,105.3000000,102.5000000,103.7800000,168295493,30.3505000,30.3505000,30.3505000,30.3505000
SBER,20110112,104.4100000,107.1500000,103.8700000,107.0800000,158000084,30.6252000,30.6252000,30.6252000,30.6252000
SBER,20110113,107.3400000,108.8700000,106.0400000,107.5400000,202552956,30.3988000,30.3988000,30.3988000,30.3988000
SBER,20110114,107.1400000,108.1300000,106.5400000,107.2100000,111849846,30.0926000,30.0926000,30.0926000,30.0926000
SBER,20110117,107.3200000,109.8800000,107.1500000,109.5700000,128877249,29.9540000,29.9540000,29.9540000,29.9540000
SBER,20110118,109.5900000,110.9500000,107.8000000,108.0800000,183491362,30.0534000,30.0534000,30.0534000,30.0534000
SBER,20110119,108.9000000,109.1800000,107.3700000,107.6600000,135632953,29.8881000,29.8881000,29.8881000,29.8881000
SBER,20110120,106.8600000,106.9500000,105.1500000,105.2100000,163474355,29.8252000,29.8252000,29.8252000,29.8252000
SBER,20110121,105.5100000,106.2500000,104.2700000,105.6100000,184450738,29.9147000,29.9147000,29.9147000,29.9147000
SBER,20110124,106.0200000,106.0200000,102.6100000,104.0500000,139685608,30.0109000,30.0109000,30.0109000,30.0109000
SBER,20110125,104.4100000,106.6300000,104.4000000,105.9800000,174368175,29.8516000,29.8516000,29.8516000,29.8516000
SBER,20110126,106.5500000,108.6500000,106.4000000,108.6000000,161511179,29.7948000,29.7948000,29.7948000,29.7948000
SBER,20110127,108.9900000,109.9200000,107.1600000,107.7400000,185175141,29.7768000,29.7768000,29.7768000,29.7768000
SBER,20110128,107.3600000,108.4400000,106.1700000,106.3800000,115446283,29.6738000,29.6738000,29.6738000,29.6738000
SBER,20110131,105.7900000,106.1400000,104.0600000,105.9000000,162954337,29.6684000,29.6684000,29.6684000,29.6684000
SBER,20110201,106.4500000,107.0700000,105.1700000,106.4000000,156583633,29.8018000,29.8018000,29.8018000,29.8018000
SBER,20110202,107.0100000,107.3500000,103.5300000,104.3000000,196341585,29.6548000,29.6548000,29.6548000,29.6548000
SBER,20110203,104.4500000,105.2500000,102.8200000,103.8800000,145746364,29.4219000,29.4219000,29.4219000,29.4219000
SBER,20110204,104.3600000,104.7800000,102.3800000,102.8000000,142534225,29.3489000,29.3489000,29.3489000,29.3489000
SBER,20110207,103.3600000,103.5600000,101.2500000,103.1800000,153108290,29.4136000,29.4136000,29.4136000,29.4136000
SBER,20110208,103.1000000,103.8600000,100.5100000,101.4200000,184772792,29.3689000,29.3689000,29.3689000,29.3689000
SBER,20110209,101.6100000,102.2300000,99.2500000,99.8600000,173956445,29.2550000,29.2550000,29.2550000,29.2550000
SBER,20110210,99.8000000,99.8400000,96.2600000,96.3000000,237594268,29.3010000,29.3010000,29.3010000,29.3010000
SBER,20110211,96.4300000,101.6400000,96.2000000,101.0400000,316908698,29.3535000,29.3535000,29.3535000,29.3535000
SBER,20110214,102.0000000,103.0900000,100.8300000,101.2900000,195482757,29.3200000,29.3200000,29.3200000,29.3200000
SBER,20110215,101.4800000,102.9200000,99.3200000,99.5100000,186455541,29.2583000,29.2583000,29.2583000,29.2583000
SBER,20110216,100.0000000,101.8500000,98.6500000,100.6000000,208295893,29.2850000,29.2850000,29.2850000,29.2850000
SBER,20110217,101.6500000,102.8500000,100.1500000,100.9000000,167001379,29.2735000,29.2735000,29.2735000,29.2735000
SBER,20110218,101.2000000,101.8900000,99.9000000,100.8200000,130641507,29.2447000,29.2447000,29.2447000,29.2447000
SBER,20110221,100.8500000,102.0000000,99.8200000,100.4900000,118235902,29.2585000,29.2585000,29.2585000,29.2585000
SBER,20110222,99.5000000,99.5000000,97.2400000,98.5100000,190223650,29.1549000,29.1549000,29.1549000,29.1549000
SBER,20110224,97.2500000,98.1400000,95.5000000,97.2000000,252844566,29.2859000,29.2859000,29.2859000,29.2859000
SBER,20110225,98.1900000,100.3900000,97.5400000,100.3400000,173055676,29.1611000,29.1611000,29.1611000,29.1611000
SBER,20110228,100.8300000,102.4700000,99.8700000,102.1000000,172685141,28.9405000,28.9405000,28.9405000,28.9405000
SBER,20110301,102.5100000,103.0000000,99.6200000,99.8900000,193923890,28.9028000,28.9028000,28.9028000,28.9028000
SBER,20110302,98.9900000,99.8700000,97.8500000,99.5000000,155257370,28.7569000,28.7569000,28.7569000,28.7569000
SBER,20110303,100.2100000,102.3500000,100.0500000,101.9900000,182343720,28.6277000,28.6277000,28.6277000,28.6277000
SBER,20110304,102.4300000,102.5900000,99.8200000,100.3300000,147805750,28.3228000,28.3228000,28.3228000,28.3228000
SBER,20110305,100.4600000,101.7800000,100.0300000,101.5500000,41881820,28.1880000,28.1880000,28.1880000,28.1880000
SBER,20110309,101.8500000,103.4800000,101.4300000,102.9100000,205367670,28.1717000,28.1717000,28.1717000,28.1717000
SBER,20110310,101.9900000,102.5600000,99.4200000,99.7700000,198655700,28.2945000,28.2945000,28.2945000,28.2945000
SBER,20110311,98.9900000,100.1600000,97.2500000,98.7500000,240633670,28.4356000,28.4356000,28.4356000,28.4356000
SBER,20110314,97.9600000,99.8000000,96.8500000,97.1000000,215177240,28.6317000,28.6317000,28.6317000,28.6317000
SBER,20110315,95.2500000,95.7100000,93.7100000,95.0000000,298751930,28.6640000,28.6640000,28.6640000,28.6640000
SBER,20110316,96.0300000,97.1700000,93.9100000,94.4700000,249618060,28.7263000,28.7263000,28.7263000,28.7263000
SBER,20110317,94.9900000,98.3000000,94.6600000,98.1900000,234318920,28.6582000,28.6582000,28.6582000,28.6582000
SBER,20110318,99.0000000,100.3000000,97.7900000,100.1600000,250384210,28.7422000,28.7422000,28.7422000,28.7422000
SBER,20110321,100.9200000,101.5600000,99.5200000,100.5400000,209191330,28.4763000,28.4763000,28.4763000,28.4763000
SBER,20110322,100.7000000,101.5000000,99.7600000,100.3000000,194367980,28.3675000,28.3675000,28.3675000,28.3675000
SBER,20110323,99.9700000,101.2200000,99.5000000,101.1000000,178949710,28.1561000,28.1561000,28.1561000,28.1561000
SBER,20110324,101.4700000,105.1500000,101.1000000,105.0900000,300238080,28.2700000,28.2700000,28.2700000,28.2700000
SBER,20110325,105.3700000,107.1500000,105.1300000,106.9400000,259254700,28.4015000,28.4015000,28.4015000,28.4015000
SBER,20110328,106.4900000,106.8900000,105.5500000,106.2300000,124798290,28.2237000,28.2237000,28.2237000,28.2237000
SBER,20110329,106.0900000,107.6500000,105.5700000,106.2600000,177980330,28.4110000,28.4110000,28.4110000,28.4110000
SBER,20110330,107.1500000,107.9500000,106.6200000,106.9300000,133830410,28.3436000,28.3436000,28.3436000,28.3436000
SBER,20110331,107.0400000,107.6000000,106.3100000,106.6500000,113729320,28.4290000,28.4290000,28.4290000,28.4290000
SBER,20110401,106.7300000,109.1000000,106.4500000,108.7200000,182024290,28.5162000,28.5162000,28.5162000,28.5162000
SBER,20110404,108.8100000,109.5500000,108.0400000,108.4300000,163243160,28.3684000,28.3684000,28.3684000,28.3684000
SBER,20110405,108.5000000,108.6000000,105.8800000,106.8500000,176633550,28.2277000,28.2277000,28.2277000,28.2277000
SBER,20110406,107.1000000,108.3600000,106.6600000,107.9900000,138488890,28.3113000,28.3113000,28.3113000,28.3113000
SBER,20110407,107.6000000,107.8800000,106.4200000,106.9800000,129683120,28.2164000,28.2164000,28.2164000,28.2164000
SBER,20110408,107.5900000,109.1700000,107.5100000,109.1000000,156359300,28.2286000,28.2286000,28.2286000,28.2286000
SBER,20110411,109.0000000,109.7600000,107.5100000,108.4800000,126413730,28.1211000,28.1211000,28.1211000,28.1211000
SBER,20110412,106.9900000,107.2800000,104.5600000,104.8800000,169539200,27.9758000,27.9758000,27.9758000,27.9758000
SBER,20110413,105.5600000,106.4700000,103.6400000,106.2900000,240214070,28.1456000,28.1456000,28.1456000,28.1456000
SBER,20110414,105.8400000,106.7400000,103.8000000,106.4300000,163886230,28.1145000,28.1145000,28.1145000,28.1145000
SBER,20110415,106.4200000,107.2000000,105.0600000,105.9200000,115517760,28.1886000,28.1886000,28.1886000,28.1886000
SBER,20110418,105.2800000,105.3600000,99.7700000,100.3400000,188255900,28.2212000,28.2212000,28.2212000,28.2212000
SBER,20110419,100.6000000,102.1200000,100.5600000,101.6100000,157782030,28.1636000,28.1636000,28.1636000,28.1636000
SBER,20110420,102.6400000,103.6800000,102.3200000,102.8400000,150625170,28.4213000,28.4213000,28.4213000,28.4213000
SBER,20110421,103.7700000,103.9700000,101.9100000,102.6600000,110754290,28.1457000,28.1457000,28.1457000,28.1457000
SBER,20110422,102.7800000,104.3700000,102.6100000,103.9200000,69267550,27.9398000,27.9398000,27.9398000,27.9398000
SBER,20110425,104.3600000,104.5800000,101.5500000,101.8300000,98690160,27.9396000,27.9396000,27.9396000,27.9396000
SBER,20110426,101.2200000,102.3300000,99.9100000,101.5000000,137503840,27.9924000,27.9924000,27.9924000,27.9924000
SBER,20110427,102.1600000,102.3700000,100.0200000,100.1700000,131408430,27.8964000,27.8964000,27.8964000,27.8964000
SBER,20110428,101.8700000,102.0900000,99.2600000,101.1400000,158867930,27.7144000,27.7144000,27.7144000,27.7144000
SBER,20110429,100.7600000,100.8000000,99.3600000,100.0000000,91195390,27.4977000,27.4977000,27.4977000,27.4977000
SBER,20110503,99.9000000,100.1700000,97.5500000,97.7000000,120692710,27.5022000,27.5022000,27.5022000,27.5022000
SBER,20110504,97.5200000,99.5600000,96.0400000,96.4000000,200497690,27.3348000,27.3348000,27.3348000,27.3348000
SBER,20110505,97.2000000,98.2200000,95.1600000,95.6100000,193973610,27.3675000,27.3675000,27.3675000,27.3675000
SBER,20110506,95.4100000,98.2900000,94.6600000,98.2000000,212040490,27.2625000,27.2625000,27.2625000,27.2625000
SBER,20110510,97.7700000,99.2700000,97.1600000,97.3500000,145792420,27.6635000,27.6635000,27.6635000,27.6635000
SBER,20110511,98.0100000,98.7500000,96.5000000,96.7800000,134912190,27.8645000,27.8645000,27.8645000,27.8645000
SBER,20110512,95.8800000,97.3900000,95.1500000,96.7000000,183051610,27.6288000,27.6288000,27.6288000,27.6288000
SBER,20110513,97.5000000,98.4000000,96.8300000,97.9900000,131946680,27.9472000,27.9472000,27.9472000,27.9472000
SBER,20110516,97.0500000,98.4700000,96.7500000,97.9100000,136844670,27.8497000,27.8497000,27.8497000,27.8497000
SBER,20110517,98.1200000,98.6900000,95.8900000,96.0700000,144203250,28.1220000,28.1220000,28.1220000,28.1220000
SBER,20110518,97.1900000,97.7700000,96.3000000,97.1700000,117549430,28.1177000,28.1177000,28.1177000,28.1177000
SBER,20110519,97.9000000,97.9400000,96.4100000,96.5300000,117389910,28.0466000,28.0466000,28.0466000,28.0466000
SBER,20110520,96.6000000,97.1300000,93.9300000,94.0000000,159458940,27.9608000,27.9608000,27.9608000,27.9608000
SBER,20110523,92.9900000,93.0300000,91.5000000,91.6500000,145597840,27.9145000,27.9145000,27.9145000,27.9145000
SBER,20110524,92.0500000,93.9400000,91.9300000,93.6200000,154029210,28.3418000,28.3418000,28.3418000,28.3418000
SBER,20110525,92.5800000,95.3000000,92.2500000,95.2500000,138446240,28.4370000,28.4370000,28.4370000,28.4370000
SBER,20110526,95.9500000,96.1900000,94.3300000,95.7000000,147951230,28.4794000,28.4794000,28.4794000,28.4794000
SBER,20110527,96.2000000,97.3500000,95.8000000,97.1000000,137378530,28.2280000,28.2280000,28.2280000,28.2280000
SBER,20110530,96.9500000,97.6600000,96.6500000,97.4000000,50004320,28.1166000,28.1166000,28.1166000,28.1166000
SBER,20110531,98.1000000,98.9500000,97.4800000,97.5900000,122162440,28.0685000,28.0685000,28.0685000,28.0685000
SBER,20110601,98.0000000,98.1100000,96.1500000,96.7300000,111364170,27.9805000,27.9805000,27.9805000,27.9805000
SBER,20110602,95.7200000,97.0400000,95.2800000,96.9100000,114693740,27.9682000,27.9682000,27.9682000,27.9682000
SBER,20110603,96.9300000,97.3000000,94.1900000,95.0200000,149824300,28.0419000,28.0419000,28.0419000,28.0419000
SBER,20110606,95.1100000,96.8400000,93.2600000,95.9000000,152711950,27.8751000,27.8751000,27.8751000,27.8751000
SBER,20110607,95.7500000,97.1100000,95.4000000,96.2500000,129869760,27.7752000,27.7752000,27.7752000,27.7752000
SBER,20110608,96.0500000,96.5900000,94.5100000,95.9000000,148472620,27.7814000,27.7814000,27.7814000,27.7814000
SBER,20110609,96.3900000,99.4200000,95.5300000,99.2200000,177744170,27.6847000,27.6847000,27.6847000,27.6847000
SBER,20110610,98.7500000,99.3200000,97.4700000,97.5500000,118085870,27.7033000,27.7033000,27.7033000,27.7033000
SBER,20110614,98.2000000,98.5900000,97.2100000,97.7000000,116153440,27.7907000,27.7907000,27.7907000,27.7907000
SBER,20110615,97.6100000,98.7800000,97.0600000,97.7000000,132225090,27.8984000,27.8984000,27.8984000,27.8984000
SBER,20110616,96.7500000,97.0500000,95.6200000,96.9700000,138970050,27.8957000,27.8957000,27.8957000,27.8957000
SBER,20110617,96.5600000,96.9700000,95.2500000,95.3300000,109307330,28.1900000,28.1900000,28.1900000,28.1900000
SBER,20110620,94.8000000,95.1000000,94.3000000,94.7600000,87737160,28.1778000,28.1778000,28.1778000,28.1778000
SBER,20110621,95.2900000,96.6000000,95.2800000,96.0500000,102905780,28.1783000,28.1783000,28.1783000,28.1783000
SBER,20110622,96.1800000,96.2900000,95.1500000,95.7400000,68371310,28.0118000,28.0118000,28.0118000,28.0118000
SBER,20110623,94.8500000,96.1000000,93.8600000,94.1900000,143955670,27.8960000,27.8960000,27.8960000,27.8960000
SBER,20110624,95.3300000,97.2000000,95.0700000,97.1500000,179995040,28.0568000,28.0568000,28.0568000,28.0568000
SBER,20110627,96.6000000,97.3200000,95.6700000,96.5400000,111169710,28.1655000,28.1655000,28.1655000,28.1655000
SBER,20110628,96.8000000,99.2500000,96.5400000,99.1500000,156282170,28.3478000,28.3478000,28.3478000,28.3478000
